uid,sex,birth_year,membership_level,reg_date,is_88vip,family_account,bindkeep_phone,bindkeep_alipay,bindkeep_bank,default_payment,lifetime_order_count,lifetime_order_amount,avg_monthly_spend_6m,last_618_order_amount,last_double11_order_amount,coupon_used_count_90d,coupon_total_count_90d,category_preference_1,category_preference_2,city_tier,province
sim_u_00000181,M,1994,L1,2019-12-25,0,0,1,1,1,credit_card,12,583.75,97.29,300.41,190.87,0,1,数码,母婴,5,浙江
sim_u_00000182,F,1976,L2,2017-03-17,0,0,1,1,1,alipay_balance,17,1257.3,209.55,25.57,155.21,3,12,服饰,运动,3,浙江
sim_u_00000183,M,1973,L1,2020-11-04,0,0,1,1,1,debit_card,7,435.88,72.65,12.48,356.85,4,7,数码,运动,1,北京
sim_u_00000184,F,1988,L2,2021-10-27,0,0,1,1,0,debit_card,26,3019.35,503.22,284.04,729.01,4,1,服饰,运动,3,浙江
sim_u_00000185,M,2002,L3,2021-08-24,0,0,1,1,1,alipay_balance,37,3136.06,522.68,110.67,737.31,1,10,服饰,运动,2,广东
sim_u_00000186,M,1986,L2,2022-06-26,0,0,1,1,0,credit_card,41,3805.64,634.27,6.05,482.47,0,2,图书,运动,4,广东
sim_u_00000187,Unknown,1991,L2,2016-12-10,0,1,1,1,1,credit_card,23,2356.92,392.82,43.88,16.95,3,3,家居,母婴,2,浙江
sim_u_00000188,Unknown,2001,L1,2021-03-31,0,1,1,1,1,credit_card,3,262.72,43.79,322.84,434.14,2,4,服饰,服饰,5,浙江
sim_u_00000189,M,1970,L3,2021-09-16,0,0,1,1,1,credit_card,32,3763.38,627.23,188.01,648.6,4,10,图书,母婴,1,其他
sim_u_00000190,M,1993,L3,2019-10-30,0,0,1,1,1,credit_card,36,2347.71,391.29,157.69,175.12,0,1,图书,食品,4,广东
sim_u_00000191,Unknown,1986,L1,2016-05-15,0,1,1,1,1,alipay_balance,0,0.0,0.0,484.21,132.72,0,8,图书,母婴,2,浙江
sim_u_00000192,Unknown,1995,L3,2019-07-20,0,1,1,1,1,debit_card,35,2890.61,481.77,416.99,621.91,6,2,服饰,运动,2,北京
sim_u_00000193,M,1989,L3,2023-03-20,0,0,1,1,1,debit_card,20,1992.53,332.09,318.69,511.31,2,6,服饰,母婴,2,浙江
sim_u_00000194,F,2003,L1,2021-12-10,0,0,1,1,1,debit_card,18,1098.02,183.0,369.25,213.83,5,5,服饰,母婴,3,广东
sim_u_00000195,F,1996,L4,2019-07-14,0,0,1,1,1,debit_card,47,5199.98,866.66,172.95,633.24,0,11,美妆,服饰,4,北京
sim_u_00000196,F,1987,L2,2021-06-25,0,0,1,1,1,debit_card,21,2075.48,345.91,225.07,764.97,1,12,美妆,运动,2,浙江
sim_u_00000197,Unknown,1982,L3,2022-05-09,0,0,1,1,1,alipay_balance,32,3120.96,520.16,385.63,502.75,0,5,家居,运动,2,江苏
sim_u_00000198,Unknown,1992,L3,2015-06-29,0,0,1,1,1,alipay_balance,24,1616.12,269.35,477.54,205.91,2,12,美妆,母婴,4,其他
sim_u_00000199,Unknown,2005,L5,2018-02-26,0,0,1,1,1,credit_card,109,9927.3,1654.55,391.98,71.89,0,2,数码,食品,3,其他
sim_u_00000200,Unknown,2004,L4,2023-08-17,0,0,1,1,1,credit_card,39,4341.05,723.51,311.06,772.62,4,10,图书,服饰,2,广东
sim_u_00000201,Unknown,1979,L1,2016-09-28,0,1,1,1,1,credit_card,3,141.33,23.56,31.13,179.98,6,12,数码,家电,1,广东
sim_u_00000202,M,1976,L2,2024-01-20,0,0,1,1,1,credit_card,14,1130.47,188.41,127.43,91.91,0,7,家居,运动,4,其他
sim_u_00000203,M,1989,L4,2020-11-25,0,1,1,1,1,alipay_balance,56,3051.13,508.52,435.98,154.02,0,3,图书,食品,1,上海
sim_u_00000204,Unknown,1987,L1,2018-03-08,0,0,1,1,1,debit_card,17,1616.3,269.38,152.77,176.33,2,12,数码,家电,4,北京
sim_u_00000205,M,1972,L3,2022-02-02,0,0,1,1,1,credit_card,43,4648.61,774.77,67.73,256.65,1,7,家居,家电,4,浙江
sim_u_00000206,F,2005,L2,2020-09-19,0,0,1,1,1,credit_card,6,494.11,82.35,494.45,603.5,6,2,家居,母婴,4,北京
sim_u_00000207,M,1970,L2,2021-02-03,0,0,1,1,1,alipay_balance,25,2820.65,470.11,30.83,288.64,0,5,服饰,食品,3,其他
sim_u_00000208,F,1981,L2,2022-09-24,0,1,1,1,0,alipay_balance,17,788.03,131.34,45.6,180.91,0,6,数码,母婴,1,上海
sim_u_00000209,F,2005,L2,2023-05-22,0,0,1,1,1,debit_card,22,1240.09,206.68,414.93,558.73,5,8,服饰,母婴,1,其他
sim_u_00000210,Unknown,2004,L3,2019-11-10,0,0,1,1,1,alipay_balance,34,2370.23,395.04,85.6,761.33,2,1,数码,服饰,5,上海
sim_u_00000211,Unknown,1984,L2,2016-06-06,0,0,1,1,1,alipay_balance,24,1835.1,305.85,336.87,676.0,3,12,数码,运动,3,北京
sim_u_00000212,F,1988,L2,2019-01-29,0,0,1,1,1,alipay_balance,10,674.17,112.36,488.82,395.51,3,5,数码,服饰,2,上海
sim_u_00000213,F,1978,L1,2024-02-13,0,0,1,1,1,debit_card,7,596.66,99.44,158.43,295.89,2,4,数码,母婴,2,江苏
sim_u_00000214,Unknown,1970,L3,2020-04-17,0,1,1,1,0,debit_card,25,2772.63,462.11,13.02,311.5,1,12,家居,食品,4,其他
sim_u_00000215,F,2001,L2,2020-04-12,0,0,1,1,1,credit_card,30,1640.81,273.47,364.55,97.84,0,5,美妆,家电,2,浙江
sim_u_00000216,M,1988,L1,2019-07-03,0,0,1,1,1,alipay_balance,0,0.0,0.0,141.69,20.66,1,6,服饰,运动,3,浙江
sim_u_00000217,F,1992,L4,2017-02-04,0,0,1,1,1,debit_card,65,4150.49,691.75,69.64,144.71,4,3,家居,食品,4,北京
sim_u_00000218,M,2005,L5,2017-01-18,0,0,1,1,1,alipay_balance,93,10517.07,1752.85,261.72,203.33,3,7,家居,食品,3,广东
sim_u_00000219,F,1983,L4,2017-08-13,0,0,1,1,1,debit_card,49,2466.77,411.13,331.39,393.3,5,4,服饰,运动,2,江苏
sim_u_00000220,M,1990,L5,2021-07-25,0,0,1,1,1,credit_card,95,10953.97,1825.66,156.02,783.0,3,7,图书,母婴,2,浙江
sim_u_00000221,M,1994,L5,2017-03-01,1,0,1,1,1,alipay_balance,101,4897.87,816.31,4.19,82.19,1,12,数码,母婴,3,浙江
sim_u_00000222,F,1991,L2,2022-06-22,0,0,1,1,1,debit_card,8,366.46,61.08,80.48,695.28,3,2,数码,食品,5,上海
sim_u_00000223,F,1982,L1,2022-08-31,0,0,1,1,1,alipay_balance,6,661.06,110.18,345.68,327.79,0,7,美妆,运动,3,上海
sim_u_00000224,M,1978,L1,2019-06-14,0,0,1,1,1,alipay_balance,11,561.43,93.57,214.08,61.89,2,9,美妆,食品,3,浙江
sim_u_00000225,Unknown,1981,L4,2018-01-16,1,0,1,1,1,debit_card,64,5638.36,939.73,180.45,788.84,4,9,服饰,家电,3,广东
sim_u_00000226,F,1997,L5,2015-03-04,0,0,1,1,0,debit_card,102,5883.75,980.62,401.17,599.53,3,10,美妆,母婴,2,北京
sim_u_00000227,Unknown,2003,L3,2024-07-25,0,0,1,1,1,debit_card,31,2227.7,371.28,142.34,189.82,5,11,家居,母婴,4,其他
sim_u_00000228,M,1988,L3,2019-05-20,0,0,1,1,1,debit_card,24,2666.48,444.41,244.13,644.72,4,12,美妆,家电,3,北京
sim_u_00000229,Unknown,1990,L1,2016-03-15,0,0,1,1,1,debit_card,4,300.95,50.16,388.15,632.42,1,11,数码,运动,4,北京
sim_u_00000230,Unknown,1986,L3,2015-09-18,0,1,1,1,1,alipay_balance,36,1714.57,285.76,391.05,628.81,5,7,家居,服饰,5,广东
sim_u_00000231,Unknown,1977,L1,2017-06-04,0,0,1,1,1,credit_card,12,635.11,105.85,82.43,678.26,5,9,图书,服饰,1,江苏
sim_u_00000232,M,1978,L1,2020-01-16,0,0,1,1,1,debit_card,13,1287.47,214.58,314.18,614.56,6,2,家居,食品,2,浙江
sim_u_00000233,Unknown,1970,L5,2021-03-02,0,1,1,1,1,debit_card,98,9822.01,1637.0,401.46,488.49,1,8,图书,运动,1,上海
sim_u_00000234,Unknown,1977,L3,2016-09-05,0,0,1,1,0,debit_card,12,759.95,126.66,107.5,608.32,4,2,数码,运动,5,广东
sim_u_00000235,M,1974,L2,2019-03-19,0,0,1,1,1,credit_card,28,1889.55,314.93,294.32,76.2,6,5,服饰,母婴,4,上海
sim_u_00000236,M,1978,L1,2020-07-31,0,0,1,1,1,debit_card,12,953.59,158.93,36.06,211.07,4,12,美妆,母婴,3,江苏
sim_u_00000237,F,1975,L2,2016-11-16,0,0,1,1,1,alipay_balance,30,2105.52,350.92,233.73,710.69,1,3,美妆,食品,4,浙江
sim_u_00000238,M,1996,L3,2020-01-02,0,0,1,1,1,debit_card,22,2243.6,373.93,297.63,226.36,1,9,数码,运动,2,江苏
sim_u_00000239,M,1971,L3,2016-01-08,0,1,1,1,1,alipay_balance,41,3978.39,663.06,204.89,74.77,3,10,数码,家电,2,广东
sim_u_00000240,M,1986,L2,2020-01-13,0,0,1,1,1,alipay_balance,8,957.65,159.61,450.09,115.4,5,6,美妆,运动,3,广东
sim_u_00000241,F,1983,L2,2020-08-30,0,0,1,1,1,debit_card,23,1276.18,212.7,201.14,640.01,0,7,服饰,食品,4,北京
sim_u_00000242,M,1984,L4,2016-10-05,1,0,1,1,0,debit_card,57,3856.9,642.82,120.63,39.72,4,4,家居,服饰,2,上海
sim_u_00000243,F,1980,L2,2021-04-03,0,1,1,1,1,credit_card,12,1327.71,221.28,238.12,376.65,2,11,图书,家电,2,江苏
sim_u_00000244,F,2000,L2,2020-10-10,0,0,1,1,1,credit_card,13,1001.5,166.92,278.92,392.29,1,1,家居,家电,4,其他
sim_u_00000245,F,1974,L3,2017-11-13,0,0,1,1,1,debit_card,40,2994.85,499.14,140.4,259.26,4,11,美妆,母婴,2,北京
sim_u_00000246,Unknown,1983,L4,2022-10-18,1,1,1,1,1,credit_card,60,6794.72,1132.45,348.21,401.87,2,3,服饰,家电,2,上海
sim_u_00000247,Unknown,1995,L3,2017-03-01,0,0,1,1,1,debit_card,24,1564.5,260.75,493.01,158.0,3,7,数码,服饰,4,其他
sim_u_00000248,F,1971,L4,2020-10-18,0,0,1,1,1,alipay_balance,75,8997.67,1499.61,100.88,356.77,4,4,服饰,家电,1,浙江
sim_u_00000249,M,1987,L1,2023-08-06,0,0,1,1,1,credit_card,6,274.71,45.78,381.93,111.18,4,7,美妆,母婴,4,北京
sim_u_00000250,F,1995,L3,2020-05-26,0,1,1,1,1,debit_card,21,2151.15,358.53,365.94,558.28,4,10,家居,家电,1,浙江
sim_u_00000251,Unknown,1995,L2,2020-11-29,0,0,1,1,1,debit_card,15,988.59,164.77,412.49,664.83,2,11,图书,母婴,5,北京
sim_u_00000252,Unknown,2005,L3,2020-06-10,0,1,1,1,1,alipay_balance,46,2425.61,404.27,300.26,55.43,4,5,美妆,食品,3,其他
sim_u_00000253,Unknown,1995,L2,2015-12-18,0,0,1,1,1,credit_card,19,2118.1,353.02,371.44,345.49,5,10,家居,运动,5,其他
sim_u_00000254,Unknown,1979,L1,2018-03-06,0,0,1,1,1,credit_card,12,1130.89,188.48,392.33,160.01,6,4,数码,家电,4,浙江
sim_u_00000255,Unknown,1973,L3,2021-02-15,0,0,1,1,1,alipay_balance,23,2244.84,374.14,218.92,612.49,3,5,家居,母婴,3,北京
sim_u_00000256,M,1994,L2,2022-07-14,0,0,1,1,0,credit_card,20,1016.82,169.47,201.84,12.22,1,1,数码,服饰,1,北京
sim_u_00000257,F,1985,L3,2017-11-14,0,1,1,1,1,credit_card,37,2850.43,475.07,422.61,595.66,4,8,服饰,服饰,5,浙江
sim_u_00000258,Unknown,1973,L1,2021-12-05,0,0,1,1,1,debit_card,3,138.74,23.12,247.56,355.77,0,6,图书,母婴,3,江苏
sim_u_00000259,M,1992,L5,2019-08-11,1,1,1,1,1,debit_card,92,7376.32,1229.39,280.53,450.91,4,11,数码,家电,4,其他
sim_u_00000260,Unknown,1994,L2,2016-12-22,0,0,1,1,1,credit_card,6,696.36,116.06,205.91,764.8,6,8,数码,服饰,5,北京
sim_u_00000261,F,1987,L3,2020-08-26,0,1,1,1,1,debit_card,30,1789.8,298.3,165.75,603.9,1,5,服饰,食品,1,广东
sim_u_00000262,F,1970,L4,2020-10-10,0,0,1,1,1,debit_card,69,7160.69,1193.45,137.25,492.57,4,4,图书,运动,1,其他
sim_u_00000263,F,1970,L2,2022-12-09,0,0,1,1,1,credit_card,9,972.65,162.11,324.17,774.21,4,3,美妆,家电,4,北京
sim_u_00000264,F,1992,L5,2024-01-07,1,0,1,1,1,debit_card,97,6574.55,1095.76,69.46,439.54,2,9,服饰,食品,1,北京
sim_u_00000265,M,1995,L1,2019-03-01,0,0,1,1,1,debit_card,0,0.0,0.0,432.82,236.84,5,5,家居,运动,5,北京
sim_u_00000266,F,1971,L4,2015-02-05,1,0,1,1,1,credit_card,52,5392.29,898.72,398.68,643.31,6,3,数码,运动,2,上海
sim_u_00000267,F,1980,L2,2016-07-13,0,1,1,1,1,credit_card,21,977.41,162.9,109.62,320.98,1,5,数码,运动,1,上海
sim_u_00000268,M,1972,L3,2017-08-07,0,0,1,1,1,debit_card,26,1726.5,287.75,343.97,591.38,4,6,数码,母婴,3,浙江
sim_u_00000269,F,2003,L1,2021-11-05,0,1,1,1,1,credit_card,8,727.19,121.2,228.34,14.19,0,12,数码,家电,5,北京
sim_u_00000270,M,2005,L3,2020-11-13,0,1,1,1,1,alipay_balance,36,2063.66,343.94,426.8,239.98,5,10,数码,服饰,2,江苏
sim_u_00000271,F,1971,L3,2019-02-14,0,0,1,1,1,debit_card,24,1871.04,311.84,333.81,372.89,2,5,图书,服饰,2,浙江
sim_u_00000272,F,2005,L1,2019-06-25,0,1,1,1,1,credit_card,3,241.47,40.24,351.2,319.24,2,11,图书,食品,5,江苏
sim_u_00000273,Unknown,1994,L3,2016-11-07,0,0,1,1,1,alipay_balance,27,1991.58,331.93,429.02,155.41,4,3,图书,服饰,3,上海
sim_u_00000274,F,2003,L3,2020-03-07,0,0,1,1,1,debit_card,44,3820.97,636.83,471.65,382.32,6,7,家居,服饰,1,江苏
sim_u_00000275,Unknown,1971,L3,2015-11-28,0,0,1,1,1,debit_card,34,1560.63,260.11,465.69,298.44,0,3,图书,运动,5,北京
sim_u_00000276,M,1979,L1,2022-12-23,0,0,1,1,1,alipay_balance,0,0.0,0.0,295.44,466.47,1,9,数码,服饰,5,广东
sim_u_00000277,Unknown,1990,L2,2017-05-23,0,0,1,1,0,debit_card,27,1316.17,219.36,286.64,262.51,4,7,家居,运动,1,广东
sim_u_00000278,M,1979,L2,2017-05-09,0,0,1,1,0,debit_card,18,1312.86,218.81,212.92,477.8,5,11,家居,运动,3,江苏
sim_u_00000279,F,2001,L5,2016-04-27,1,0,1,1,1,credit_card,90,5641.12,940.19,290.38,402.86,6,4,图书,食品,1,江苏
sim_u_00000280,M,1980,L3,2017-06-30,0,0,1,1,1,alipay_balance,22,1436.02,239.34,194.26,434.8,3,5,美妆,母婴,5,上海
sim_u_00000281,M,1993,L2,2016-01-24,0,0,1,1,1,alipay_balance,9,552.1,92.02,139.16,347.8,6,4,数码,家电,1,上海
sim_u_00000282,Unknown,1997,L4,2017-03-24,0,0,1,1,1,credit_card,49,4506.25,751.04,25.46,177.33,1,11,数码,家电,2,其他
sim_u_00000283,F,1995,L4,2023-01-10,1,0,1,1,1,alipay_balance,58,6568.41,1094.73,115.26,248.15,5,11,家居,运动,3,江苏
sim_u_00000284,Unknown,2004,L3,2023-12-13,0,0,1,1,0,alipay_balance,32,1493.45,248.91,113.79,455.62,0,6,家居,母婴,4,北京
sim_u_00000285,Unknown,2002,L3,2020-08-01,0,0,1,1,1,debit_card,27,1620.4,270.07,169.36,126.99,2,9,数码,母婴,1,上海
sim_u_00000286,F,1978,L4,2018-05-16,1,1,1,1,1,alipay_balance,41,3403.79,567.3,131.16,579.06,0,4,服饰,母婴,2,广东
sim_u_00000287,F,1990,L4,2022-07-22,1,1,1,1,1,debit_card,65,3306.77,551.13,464.34,276.89,3,7,图书,家电,2,北京
sim_u_00000288,M,1993,L1,2021-01-14,0,0,1,1,1,credit_card,6,288.14,48.02,68.37,59.61,0,12,图书,运动,3,江苏
sim_u_00000289,F,1988,L2,2015-10-21,0,0,1,1,1,credit_card,11,902.39,150.4,150.82,180.45,4,5,数码,运动,3,其他
sim_u_00000290,M,1999,L1,2017-04-05,0,0,1,1,1,credit_card,0,0.0,0.0,388.88,31.65,0,6,美妆,服饰,2,上海
sim_u_00000291,F,1975,L5,2019-12-13,0,0,1,1,1,alipay_balance,95,10465.12,1744.19,47.97,469.18,2,2,图书,运动,4,其他
sim_u_00000292,F,1983,L5,2020-06-25,0,0,1,1,1,debit_card,109,10462.65,1743.77,42.32,5.51,2,9,美妆,家电,2,浙江
sim_u_00000293,Unknown,1994,L1,2017-03-21,0,0,1,1,1,debit_card,14,945.03,157.5,199.2,692.4,1,9,图书,服饰,5,浙江
sim_u_00000294,Unknown,1996,L2,2016-02-19,0,0,1,1,1,credit_card,12,667.73,111.29,379.26,559.04,1,8,美妆,食品,2,上海
sim_u_00000295,Unknown,1972,L2,2021-12-17,0,0,1,1,1,debit_card,32,1610.25,268.38,282.16,376.78,6,10,美妆,母婴,4,广东
sim_u_00000296,F,1976,L4,2016-07-30,0,0,1,1,1,debit_card,68,3091.2,515.2,461.11,223.53,0,8,服饰,食品,1,浙江
sim_u_00000297,Unknown,1985,L2,2016-06-12,0,0,1,1,1,debit_card,27,2203.81,367.3,433.93,79.18,4,5,图书,家电,3,江苏
sim_u_00000298,M,1995,L5,2017-11-23,0,1,1,1,1,debit_card,94,5006.04,834.34,214.14,568.72,4,10,数码,服饰,2,北京
sim_u_00000299,M,1988,L3,2017-05-07,0,0,1,1,1,debit_card,23,1600.3,266.72,349.68,188.27,0,6,美妆,母婴,1,浙江
sim_u_00000300,Unknown,1970,L3,2018-07-25,0,0,1,1,1,alipay_balance,23,2645.41,440.9,115.41,393.71,3,1,服饰,食品,4,江苏
sim_u_00000301,Unknown,2001,L4,2024-06-22,1,1,1,1,1,debit_card,43,4733.06,788.84,424.76,590.03,3,11,数码,运动,2,上海
sim_u_00000302,Unknown,1970,L4,2021-03-30,0,0,1,1,1,credit_card,64,3966.51,661.09,33.21,166.28,3,4,家居,食品,1,上海
sim_u_00000303,Unknown,1985,L2,2018-02-14,0,0,1,1,0,debit_card,19,1436.78,239.46,449.13,259.05,6,5,数码,服饰,2,北京
sim_u_00000304,Unknown,2000,L3,2022-11-02,0,0,1,1,1,credit_card,34,2990.53,498.42,85.53,552.85,1,1,服饰,运动,3,江苏
sim_u_00000305,M,1986,L2,2015-11-02,0,1,1,1,0,debit_card,26,1354.75,225.79,368.58,476.21,5,3,数码,运动,1,上海
sim_u_00000306,M,1984,L4,2022-09-19,1,0,1,1,1,credit_card,59,4738.75,789.79,182.95,250.81,4,3,美妆,食品,4,广东
sim_u_00000307,M,2000,L1,2017-05-19,0,0,1,1,1,debit_card,7,620.74,103.46,127.44,525.73,0,4,图书,母婴,2,北京
sim_u_00000308,M,1994,L3,2020-08-10,0,1,1,1,1,alipay_balance,18,962.0,160.33,291.31,273.44,6,2,服饰,家电,3,其他
sim_u_00000309,M,1972,L3,2016-05-10,0,0,1,1,1,credit_card,51,3735.63,622.61,341.69,380.58,2,6,美妆,母婴,3,广东
sim_u_00000310,F,2000,L2,2015-07-18,0,0,1,1,0,alipay_balance,24,1643.26,273.88,180.74,494.78,5,4,数码,家电,5,浙江
sim_u_00000311,M,1983,L2,2021-10-09,0,0,1,1,1,debit_card,26,1463.01,243.84,120.04,131.9,2,9,家居,运动,5,北京
sim_u_00000312,M,2002,L3,2019-09-27,0,0,1,1,1,debit_card,37,4011.56,668.59,57.35,405.4,2,3,美妆,家电,2,浙江
sim_u_00000313,M,1978,L3,2017-02-19,0,0,1,1,0,alipay_balance,25,2510.22,418.37,245.37,651.24,0,4,数码,食品,5,广东
sim_u_00000314,Unknown,1982,L3,2017-11-22,0,0,1,1,1,alipay_balance,33,1900.75,316.79,201.95,253.46,0,5,美妆,食品,3,江苏
sim_u_00000315,F,1975,L3,2021-06-07,0,0,1,1,1,credit_card,28,3250.64,541.77,167.65,728.35,6,8,数码,服饰,1,上海
sim_u_00000316,M,2001,L3,2017-07-12,0,0,1,1,1,credit_card,33,3915.26,652.54,132.32,8.15,3,4,服饰,食品,2,广东
sim_u_00000317,M,2005,L1,2015-04-08,0,0,1,1,1,credit_card,0,0.0,0.0,482.34,756.83,0,3,家居,运动,5,上海
sim_u_00000318,F,1982,L3,2023-03-03,0,0,1,1,1,debit_card,37,2638.55,439.76,100.87,40.18,3,2,服饰,服饰,4,北京
sim_u_00000319,F,2003,L2,2024-05-08,0,0,1,1,1,alipay_balance,19,1816.19,302.7,124.09,675.24,4,4,服饰,食品,1,江苏
sim_u_00000320,Unknown,1983,L5,2021-06-13,0,0,1,1,1,debit_card,89,8435.35,1405.89,461.51,496.87,3,8,数码,运动,5,上海
sim_u_00000321,M,1981,L2,2022-09-14,0,0,1,1,1,alipay_balance,12,811.22,135.2,476.95,320.13,0,8,家居,服饰,2,江苏
sim_u_00000322,F,2005,L3,2016-07-28,0,0,1,1,1,debit_card,37,4212.45,702.07,155.72,248.94,3,6,家居,运动,2,上海
sim_u_00000323,F,1998,L1,2024-02-01,0,0,1,1,1,debit_card,4,377.58,62.93,164.54,653.79,6,2,数码,食品,3,其他
sim_u_00000324,F,2002,L2,2017-02-06,0,0,1,1,1,alipay_balance,26,2530.52,421.75,433.96,267.03,6,12,美妆,服饰,3,上海
sim_u_00000325,Unknown,1997,L3,2021-07-21,0,1,1,1,1,debit_card,29,1502.0,250.33,242.31,502.85,1,9,美妆,母婴,2,浙江
sim_u_00000326,F,1978,L5,2018-09-05,0,0,1,1,1,alipay_balance,101,5996.89,999.48,425.84,236.8,1,7,图书,服饰,3,广东
sim_u_00000327,M,1978,L3,2016-01-18,0,1,1,1,1,credit_card,42,3605.18,600.86,148.98,23.55,2,12,数码,运动,3,北京
sim_u_00000328,F,1984,L2,2020-09-20,0,0,1,1,1,credit_card,26,2231.59,371.93,332.26,128.02,5,3,美妆,家电,2,江苏
sim_u_00000329,F,1987,L4,2017-05-09,0,0,1,1,1,alipay_balance,63,7283.16,1213.86,152.46,650.11,0,10,美妆,食品,3,江苏
sim_u_00000330,M,1992,L2,2018-01-22,0,0,1,1,1,debit_card,15,1609.3,268.22,325.7,279.79,3,3,图书,服饰,2,广东
sim_u_00000331,M,1979,L3,2016-11-07,0,0,1,1,1,debit_card,19,2043.91,340.65,33.29,722.85,6,9,家居,食品,2,上海
sim_u_00000332,Unknown,1984,L4,2021-07-26,0,0,1,1,1,debit_card,63,5207.2,867.87,125.49,455.04,3,6,美妆,食品,1,其他
sim_u_00000333,M,1976,L2,2016-05-27,0,0,1,1,1,credit_card,28,2098.4,349.73,351.87,127.63,4,11,服饰,运动,5,上海
sim_u_00000334,M,1973,L1,2020-07-06,0,0,1,1,1,alipay_balance,10,765.45,127.58,342.5,395.47,3,11,图书,食品,1,上海
sim_u_00000335,M,1985,L2,2016-04-22,0,0,1,1,1,credit_card,13,1197.44,199.57,282.02,189.79,0,9,数码,母婴,2,其他
sim_u_00000336,F,1994,L3,2015-09-28,0,1,1,1,1,alipay_balance,33,2157.32,359.55,237.02,793.47,4,2,数码,家电,4,北京
sim_u_00000337,F,1983,L3,2019-08-16,0,0,1,1,1,credit_card,36,2086.42,347.74,351.21,531.62,0,3,数码,运动,5,江苏
sim_u_00000338,Unknown,1974,L1,2019-05-31,0,0,1,1,1,alipay_balance,14,913.02,152.17,275.94,643.75,1,2,家居,家电,1,广东
sim_u_00000339,F,1978,L1,2020-03-12,0,0,1,1,1,debit_card,10,655.31,109.22,23.77,502.72,5,1,美妆,食品,3,上海
sim_u_00000340,M,2001,L4,2022-01-04,1,0,1,1,1,alipay_balance,48,3214.55,535.76,307.47,554.67,3,8,家居,食品,1,北京
sim_u_00000341,Unknown,1997,L3,2024-06-03,0,0,1,1,1,credit_card,29,1594.78,265.8,351.55,370.06,5,12,美妆,家电,3,广东
sim_u_00000342,Unknown,1996,L2,2018-01-05,0,0,1,1,0,debit_card,27,2475.3,412.55,363.66,703.53,0,5,家居,母婴,5,其他
sim_u_00000343,M,1998,L5,2022-06-02,0,0,1,1,0,credit_card,94,5221.14,870.19,181.74,113.4,0,1,服饰,母婴,4,上海
sim_u_00000344,M,1988,L3,2022-11-22,0,0,1,1,1,credit_card,18,1555.95,259.32,379.01,688.39,5,4,图书,运动,2,其他
sim_u_00000345,M,1980,L2,2018-05-26,0,0,1,1,1,debit_card,14,1648.89,274.81,152.76,570.42,4,5,数码,服饰,2,浙江
sim_u_00000346,M,1998,L2,2018-01-29,0,0,1,1,1,credit_card,12,719.26,119.88,52.99,198.07,2,9,服饰,母婴,2,北京
sim_u_00000347,M,1996,L4,2017-08-09,1,0,1,1,0,credit_card,52,2688.68,448.11,321.83,514.99,4,1,数码,食品,2,其他
sim_u_00000348,Unknown,1979,L4,2023-03-03,0,1,1,1,1,debit_card,64,3095.68,515.95,305.02,768.04,4,10,美妆,家电,3,上海
sim_u_00000349,Unknown,2003,L1,2019-11-03,0,0,1,1,1,credit_card,0,0.0,0.0,338.9,651.76,1,1,图书,运动,2,上海
sim_u_00000350,M,1998,L1,2022-03-02,0,0,1,1,1,alipay_balance,11,1003.39,167.23,29.59,451.13,2,2,数码,服饰,5,上海
sim_u_00000351,F,1977,L5,2018-05-04,0,0,1,1,0,alipay_balance,92,7456.82,1242.8,92.47,605.45,4,7,服饰,运动,2,其他
sim_u_00000352,M,1975,L4,2024-02-28,0,1,1,1,1,alipay_balance,65,4697.78,782.96,17.75,779.38,1,4,图书,运动,3,江苏
sim_u_00000353,M,1984,L5,2015-07-10,0,0,1,1,1,alipay_balance,102,11042.64,1840.44,53.79,751.96,3,12,图书,运动,1,浙江
sim_u_00000354,F,1987,L2,2023-06-12,0,1,1,1,1,alipay_balance,8,512.27,85.38,402.76,578.81,6,12,家居,食品,4,江苏
sim_u_00000355,F,2001,L1,2023-03-20,0,0,1,1,1,alipay_balance,2,236.64,39.44,175.92,371.75,5,11,图书,食品,2,上海
sim_u_00000356,Unknown,1999,L3,2021-05-23,0,0,1,1,1,credit_card,19,2133.46,355.58,51.01,364.69,2,4,图书,母婴,2,北京
sim_u_00000357,M,2000,L1,2016-12-23,0,1,1,1,1,credit_card,17,1545.13,257.52,231.73,154.07,3,11,数码,家电,2,上海
sim_u_00000358,Unknown,1990,L3,2024-05-10,0,0,1,1,1,credit_card,21,1824.32,304.05,92.71,362.13,6,6,美妆,服饰,2,广东
sim_u_00000359,F,1986,L1,2024-02-19,0,0,1,1,0,alipay_balance,7,337.19,56.2,408.62,452.78,2,11,数码,运动,4,浙江
sim_u_00000360,M,1978,L5,2018-11-30,0,0,1,1,1,credit_card,111,8255.81,1375.97,12.67,419.92,2,7,图书,食品,4,浙江
sim_u_00000361,M,2004,L2,2016-01-19,0,0,1,1,1,alipay_balance,17,1126.7,187.78,62.1,303.55,4,9,数码,母婴,2,北京
sim_u_00000362,Unknown,1975,L1,2015-01-27,0,0,1,1,1,alipay_balance,10,1000.0,166.67,429.68,756.71,5,3,服饰,运动,2,浙江
sim_u_00000363,Unknown,1995,L5,2017-11-10,0,0,1,1,0,credit_card,102,10962.77,1827.13,413.29,533.25,6,5,图书,食品,2,江苏
