user_id,ab_test_group,first_exposure_date,total_exposure_days,exposure_sessions,version_build,assignment_date
sim_u_00000340,holdout,2026-06-02,22,4,agent-sim-1.0,2026-06-02
sim_u_00000341,holdout,2026-06-02,19,14,agent-sim-1.0,2026-06-02
sim_u_00000342,holdout,2026-06-02,23,16,agent-sim-1.0,2026-06-02
sim_u_00000343,holdout,2026-06-02,28,8,agent-sim-1.0,2026-06-02
sim_u_00000344,holdout,2026-06-02,9,12,agent-sim-1.0,2026-06-02
sim_u_00000345,holdout,2026-06-02,15,8,agent-sim-1.0,2026-06-02
sim_u_00000346,holdout,2026-06-02,8,9,agent-sim-1.0,2026-06-02
sim_u_00000347,holdout,2026-06-02,26,8,agent-sim-1.0,2026-06-02
sim_u_00000348,holdout,2026-06-02,27,16,agent-sim-1.0,2026-06-02
sim_u_00000349,holdout,2026-06-02,24,7,agent-sim-1.0,2026-06-02
sim_u_00000350,holdout,2026-06-02,28,11,agent-sim-1.0,2026-06-02
sim_u_00000351,holdout,2026-06-02,16,8,agent-sim-1.0,2026-06-02
sim_u_00000352,holdout,2026-06-02,26,13,agent-sim-1.0,2026-06-02
sim_u_00000353,holdout,2026-06-02,8,3,agent-sim-1.0,2026-06-02
sim_u_00000354,holdout,2026-06-02,22,4,agent-sim-1.0,2026-06-02
sim_u_00000355,holdout,2026-06-02,12,7,agent-sim-1.0,2026-06-02
sim_u_00000356,holdout,2026-06-02,19,9,agent-sim-1.0,2026-06-02
sim_u_00000357,holdout,2026-06-02,20,13,agent-sim-1.0,2026-06-02
sim_u_00000358,holdout,2026-06-02,23,6,agent-sim-1.0,2026-06-02
sim_u_00000359,holdout,2026-06-02,22,7,agent-sim-1.0,2026-06-02
sim_u_00000360,holdout,2026-06-02,14,14,agent-sim-1.0,2026-06-02
sim_u_00000361,holdout,2026-06-02,14,13,agent-sim-1.0,2026-06-02
sim_u_00000362,holdout,2026-06-02,23,5,agent-sim-1.0,2026-06-02
sim_u_00000363,holdout,2026-06-02,21,9,agent-sim-1.0,2026-06-02
sim_u_00000364,holdout,2026-06-02,22,8,agent-sim-1.0,2026-06-02
sim_u_00000365,holdout,2026-06-02,7,8,agent-sim-1.0,2026-06-02
sim_u_00000366,holdout,2026-06-02,25,15,agent-sim-1.0,2026-06-02
sim_u_00000367,holdout,2026-06-02,11,16,agent-sim-1.0,2026-06-02
sim_u_00000368,holdout,2026-06-02,13,8,agent-sim-1.0,2026-06-02
sim_u_00000369,holdout,2026-06-02,19,7,agent-sim-1.0,2026-06-02
sim_u_00000370,holdout,2026-06-02,14,11,agent-sim-1.0,2026-06-02
sim_u_00000371,holdout,2026-06-02,20,10,agent-sim-1.0,2026-06-02
sim_u_00000372,holdout,2026-06-02,10,8,agent-sim-1.0,2026-06-02
sim_u_00000373,holdout,2026-06-02,19,6,agent-sim-1.0,2026-06-02
sim_u_00000374,holdout,2026-06-02,14,16,agent-sim-1.0,2026-06-02
sim_u_00000375,holdout,2026-06-02,15,15,agent-sim-1.0,2026-06-02
sim_u_00000376,holdout,2026-06-02,26,3,agent-sim-1.0,2026-06-02
sim_u_00000377,holdout,2026-06-02,10,3,agent-sim-1.0,2026-06-02
sim_u_00000378,holdout,2026-06-02,18,3,agent-sim-1.0,2026-06-02
sim_u_00000379,holdout,2026-06-02,26,7,agent-sim-1.0,2026-06-02
sim_u_00000380,holdout,2026-06-02,22,11,agent-sim-1.0,2026-06-02
sim_u_00000381,holdout,2026-06-02,16,9,agent-sim-1.0,2026-06-02
sim_u_00000382,holdout,2026-06-02,19,6,agent-sim-1.0,2026-06-02
sim_u_00000383,holdout,2026-06-02,13,5,agent-sim-1.0,2026-06-02
sim_u_00000384,holdout,2026-06-02,13,10,agent-sim-1.0,2026-06-02
sim_u_00000385,holdout,2026-06-02,28,3,agent-sim-1.0,2026-06-02
sim_u_00000386,holdout,2026-06-02,19,3,agent-sim-1.0,2026-06-02
sim_u_00000387,holdout,2026-06-02,21,15,agent-sim-1.0,2026-06-02
sim_u_00000388,holdout,2026-06-02,21,7,agent-sim-1.0,2026-06-02
sim_u_00000389,holdout,2026-06-02,15,14,agent-sim-1.0,2026-06-02
sim_u_00000390,holdout,2026-06-02,27,6,agent-sim-1.0,2026-06-02
sim_u_00000391,holdout,2026-06-02,19,2,agent-sim-1.0,2026-06-02
sim_u_00000392,holdout,2026-06-02,25,9,agent-sim-1.0,2026-06-02
sim_u_00000393,holdout,2026-06-02,24,15,agent-sim-1.0,2026-06-02
sim_u_00000394,holdout,2026-06-02,17,13,agent-sim-1.0,2026-06-02
sim_u_00000395,holdout,2026-06-02,10,2,agent-sim-1.0,2026-06-02
sim_u_00000396,holdout,2026-06-02,14,6,agent-sim-1.0,2026-06-02
sim_u_00000397,holdout,2026-06-02,10,13,agent-sim-1.0,2026-06-02
sim_u_00000398,holdout,2026-06-02,20,10,agent-sim-1.0,2026-06-02
sim_u_00000399,holdout,2026-06-02,28,2,agent-sim-1.0,2026-06-02
sim_u_00000400,holdout,2026-06-02,17,13,agent-sim-1.0,2026-06-02
sim_u_00000401,holdout,2026-06-02,10,10,agent-sim-1.0,2026-06-02
sim_u_00000402,holdout,2026-06-02,9,5,agent-sim-1.0,2026-06-02
sim_u_00000403,holdout,2026-06-02,21,4,agent-sim-1.0,2026-06-02
sim_u_00000404,holdout,2026-06-02,23,2,agent-sim-1.0,2026-06-02
sim_u_00000405,holdout,2026-06-02,21,7,agent-sim-1.0,2026-06-02
sim_u_00000406,holdout,2026-06-02,8,16,agent-sim-1.0,2026-06-02
sim_u_00000407,holdout,2026-06-02,8,9,agent-sim-1.0,2026-06-02
sim_u_00000408,holdout,2026-06-02,24,9,agent-sim-1.0,2026-06-02
sim_u_00000409,holdout,2026-06-02,24,3,agent-sim-1.0,2026-06-02
sim_u_00000410,holdout,2026-06-02,23,2,agent-sim-1.0,2026-06-02
sim_u_00000411,holdout,2026-06-02,18,16,agent-sim-1.0,2026-06-02
sim_u_00000412,holdout,2026-06-02,9,8,agent-sim-1.0,2026-06-02
sim_u_00000413,holdout,2026-06-02,11,9,agent-sim-1.0,2026-06-02
sim_u_00000414,holdout,2026-06-02,22,9,agent-sim-1.0,2026-06-02
sim_u_00000415,holdout,2026-06-02,20,7,agent-sim-1.0,2026-06-02
sim_u_00000416,holdout,2026-06-02,15,4,agent-sim-1.0,2026-06-02
sim_u_00000417,holdout,2026-06-02,23,13,agent-sim-1.0,2026-06-02
sim_u_00000418,holdout,2026-06-02,18,10,agent-sim-1.0,2026-06-02
sim_u_00000419,holdout,2026-06-02,14,9,agent-sim-1.0,2026-06-02
sim_u_00000420,holdout,2026-06-02,19,16,agent-sim-1.0,2026-06-02
sim_u_00000421,holdout,2026-06-02,9,13,agent-sim-1.0,2026-06-02
sim_u_00000422,holdout,2026-06-02,10,8,agent-sim-1.0,2026-06-02
sim_u_00000423,holdout,2026-06-02,12,5,agent-sim-1.0,2026-06-02
sim_u_00000424,holdout,2026-06-02,22,9,agent-sim-1.0,2026-06-02
sim_u_00000425,holdout,2026-06-02,24,2,agent-sim-1.0,2026-06-02
sim_u_00000426,holdout,2026-06-02,20,16,agent-sim-1.0,2026-06-02
sim_u_00000427,holdout,2026-06-02,8,7,agent-sim-1.0,2026-06-02
sim_u_00000428,holdout,2026-06-02,16,12,agent-sim-1.0,2026-06-02
sim_u_00000429,holdout,2026-06-02,21,9,agent-sim-1.0,2026-06-02
sim_u_00000430,holdout,2026-06-02,28,10,agent-sim-1.0,2026-06-02
sim_u_00000431,holdout,2026-06-02,26,12,agent-sim-1.0,2026-06-02
sim_u_00000432,holdout,2026-06-02,19,7,agent-sim-1.0,2026-06-02
sim_u_00000433,holdout,2026-06-02,9,3,agent-sim-1.0,2026-06-02
sim_u_00000434,holdout,2026-06-02,23,9,agent-sim-1.0,2026-06-02
sim_u_00000435,holdout,2026-06-02,9,13,agent-sim-1.0,2026-06-02
sim_u_00000436,holdout,2026-06-02,14,6,agent-sim-1.0,2026-06-02
sim_u_00000437,holdout,2026-06-02,24,9,agent-sim-1.0,2026-06-02
sim_u_00000438,holdout,2026-06-02,23,4,agent-sim-1.0,2026-06-02
sim_u_00000439,holdout,2026-06-02,13,11,agent-sim-1.0,2026-06-02
sim_u_00000440,holdout,2026-06-02,26,3,agent-sim-1.0,2026-06-02
sim_u_00000441,holdout,2026-06-02,20,12,agent-sim-1.0,2026-06-02
sim_u_00000442,holdout,2026-06-02,18,4,agent-sim-1.0,2026-06-02
sim_u_00000443,holdout,2026-06-02,19,16,agent-sim-1.0,2026-06-02
sim_u_00000444,holdout,2026-06-02,14,13,agent-sim-1.0,2026-06-02
sim_u_00000445,holdout,2026-06-02,19,5,agent-sim-1.0,2026-06-02
sim_u_00000446,holdout,2026-06-02,10,7,agent-sim-1.0,2026-06-02
sim_u_00000447,holdout,2026-06-02,11,10,agent-sim-1.0,2026-06-02
sim_u_00000448,holdout,2026-06-02,17,15,agent-sim-1.0,2026-06-02
sim_u_00000449,holdout,2026-06-02,24,12,agent-sim-1.0,2026-06-02
sim_u_00000450,holdout,2026-06-02,25,5,agent-sim-1.0,2026-06-02
sim_u_00000451,holdout,2026-06-02,22,12,agent-sim-1.0,2026-06-02
sim_u_00000452,holdout,2026-06-02,10,13,agent-sim-1.0,2026-06-02
sim_u_00000453,holdout,2026-06-02,7,13,agent-sim-1.0,2026-06-02
sim_u_00000454,holdout,2026-06-02,22,11,agent-sim-1.0,2026-06-02
sim_u_00000455,holdout,2026-06-02,9,6,agent-sim-1.0,2026-06-02
sim_u_00000456,holdout,2026-06-02,22,6,agent-sim-1.0,2026-06-02
sim_u_00000457,holdout,2026-06-02,11,5,agent-sim-1.0,2026-06-02
sim_u_00000458,holdout,2026-06-02,15,8,agent-sim-1.0,2026-06-02
sim_u_00000459,holdout,2026-06-02,8,7,agent-sim-1.0,2026-06-02
sim_u_00000460,holdout,2026-06-02,13,2,agent-sim-1.0,2026-06-02
sim_u_00000461,holdout,2026-06-02,9,15,agent-sim-1.0,2026-06-02
sim_u_00000462,holdout,2026-06-02,9,13,agent-sim-1.0,2026-06-02
sim_u_00000463,holdout,2026-06-02,13,14,agent-sim-1.0,2026-06-02
sim_u_00000464,holdout,2026-06-02,28,4,agent-sim-1.0,2026-06-02
sim_u_00000465,holdout,2026-06-02,24,9,agent-sim-1.0,2026-06-02
sim_u_00000466,holdout,2026-06-02,13,14,agent-sim-1.0,2026-06-02
sim_u_00000467,holdout,2026-06-02,28,9,agent-sim-1.0,2026-06-02
sim_u_00000468,holdout,2026-06-02,14,7,agent-sim-1.0,2026-06-02
sim_u_00000469,holdout,2026-06-02,11,10,agent-sim-1.0,2026-06-02
sim_u_00000470,holdout,2026-06-02,9,14,agent-sim-1.0,2026-06-02
sim_u_00000471,holdout,2026-06-02,28,14,agent-sim-1.0,2026-06-02
sim_u_00000472,holdout,2026-06-02,20,9,agent-sim-1.0,2026-06-02
sim_u_00000473,holdout,2026-06-02,17,6,agent-sim-1.0,2026-06-02
sim_u_00000474,holdout,2026-06-02,10,14,agent-sim-1.0,2026-06-02
sim_u_00000475,holdout,2026-06-02,17,4,agent-sim-1.0,2026-06-02
sim_u_00000476,holdout,2026-06-02,25,16,agent-sim-1.0,2026-06-02
sim_u_00000477,holdout,2026-06-02,24,9,agent-sim-1.0,2026-06-02
sim_u_00000478,holdout,2026-06-02,25,6,agent-sim-1.0,2026-06-02
sim_u_00000479,holdout,2026-06-02,23,2,agent-sim-1.0,2026-06-02
sim_u_00000480,holdout,2026-06-02,25,4,agent-sim-1.0,2026-06-02
sim_u_00000481,holdout,2026-06-02,13,14,agent-sim-1.0,2026-06-02
sim_u_00000482,holdout,2026-06-02,27,12,agent-sim-1.0,2026-06-02
sim_u_00000483,holdout,2026-06-02,7,3,agent-sim-1.0,2026-06-02
sim_u_00000484,holdout,2026-06-02,20,7,agent-sim-1.0,2026-06-02
sim_u_00000485,holdout,2026-06-02,20,3,agent-sim-1.0,2026-06-02
sim_u_00000486,holdout,2026-06-02,9,4,agent-sim-1.0,2026-06-02
sim_u_00000487,holdout,2026-06-02,28,3,agent-sim-1.0,2026-06-02
sim_u_00000488,holdout,2026-06-02,8,10,agent-sim-1.0,2026-06-02
sim_u_00000489,holdout,2026-06-02,28,14,agent-sim-1.0,2026-06-02
sim_u_00000490,holdout,2026-06-02,8,8,agent-sim-1.0,2026-06-02
sim_u_00000491,holdout,2026-06-02,17,12,agent-sim-1.0,2026-06-02
sim_u_00000492,holdout,2026-06-02,13,4,agent-sim-1.0,2026-06-02
sim_u_00000493,holdout,2026-06-02,7,6,agent-sim-1.0,2026-06-02
sim_u_00000494,holdout,2026-06-02,19,8,agent-sim-1.0,2026-06-02
sim_u_00000495,holdout,2026-06-02,25,3,agent-sim-1.0,2026-06-02
sim_u_00000496,holdout,2026-06-02,20,2,agent-sim-1.0,2026-06-02
sim_u_00000497,holdout,2026-06-02,23,6,agent-sim-1.0,2026-06-02
sim_u_00000498,holdout,2026-06-02,17,2,agent-sim-1.0,2026-06-02
sim_u_00000499,holdout,2026-06-02,21,3,agent-sim-1.0,2026-06-02
sim_u_00000500,holdout,2026-06-02,18,13,agent-sim-1.0,2026-06-02
sim_u_00000501,holdout,2026-06-02,10,7,agent-sim-1.0,2026-06-02
sim_u_00000502,holdout,2026-06-02,28,16,agent-sim-1.0,2026-06-02
sim_u_00000503,holdout,2026-06-02,10,13,agent-sim-1.0,2026-06-02
sim_u_00000504,holdout,2026-06-02,19,2,agent-sim-1.0,2026-06-02
sim_u_00000505,holdout,2026-06-02,10,2,agent-sim-1.0,2026-06-02
sim_u_00000506,holdout,2026-06-02,16,7,agent-sim-1.0,2026-06-02
sim_u_00000507,holdout,2026-06-02,9,12,agent-sim-1.0,2026-06-02
sim_u_00000508,holdout,2026-06-02,26,9,agent-sim-1.0,2026-06-02
sim_u_00000509,holdout,2026-06-02,14,14,agent-sim-1.0,2026-06-02
sim_u_00000510,holdout,2026-06-02,17,9,agent-sim-1.0,2026-06-02
sim_u_00000511,holdout,2026-06-02,7,15,agent-sim-1.0,2026-06-02
sim_u_00000512,holdout,2026-06-02,16,2,agent-sim-1.0,2026-06-02
sim_u_00000513,holdout,2026-06-02,12,14,agent-sim-1.0,2026-06-02
sim_u_00000514,holdout,2026-06-02,28,10,agent-sim-1.0,2026-06-02
sim_u_00000515,holdout,2026-06-02,27,4,agent-sim-1.0,2026-06-02
sim_u_00000516,holdout,2026-06-02,13,8,agent-sim-1.0,2026-06-02
sim_u_00000517,holdout,2026-06-02,14,10,agent-sim-1.0,2026-06-02
sim_u_00000518,holdout,2026-06-02,8,4,agent-sim-1.0,2026-06-02
sim_u_00000519,holdout,2026-06-02,10,8,agent-sim-1.0,2026-06-02
sim_u_00000520,holdout,2026-06-02,10,15,agent-sim-1.0,2026-06-02
sim_u_00000521,holdout,2026-06-02,21,3,agent-sim-1.0,2026-06-02
sim_u_00000522,holdout,2026-06-02,18,16,agent-sim-1.0,2026-06-02
sim_u_00000523,holdout,2026-06-02,23,3,agent-sim-1.0,2026-06-02
sim_u_00000524,holdout,2026-06-02,14,13,agent-sim-1.0,2026-06-02
sim_u_00000525,holdout,2026-06-02,13,16,agent-sim-1.0,2026-06-02
sim_u_00000526,holdout,2026-06-02,11,13,agent-sim-1.0,2026-06-02
sim_u_00000527,holdout,2026-06-02,18,14,agent-sim-1.0,2026-06-02
sim_u_00000528,holdout,2026-06-02,23,4,agent-sim-1.0,2026-06-02
sim_u_00000529,holdout,2026-06-02,23,8,agent-sim-1.0,2026-06-02
sim_u_00000530,holdout,2026-06-02,26,16,agent-sim-1.0,2026-06-02
sim_u_00000531,holdout,2026-06-02,26,5,agent-sim-1.0,2026-06-02
sim_u_00000532,holdout,2026-06-02,7,2,agent-sim-1.0,2026-06-02
sim_u_00000533,holdout,2026-06-02,10,2,agent-sim-1.0,2026-06-02
sim_u_00000534,holdout,2026-06-02,10,7,agent-sim-1.0,2026-06-02
sim_u_00000535,holdout,2026-06-02,23,16,agent-sim-1.0,2026-06-02
sim_u_00000536,holdout,2026-06-02,17,12,agent-sim-1.0,2026-06-02
sim_u_00000537,holdout,2026-06-02,23,13,agent-sim-1.0,2026-06-02
sim_u_00000538,holdout,2026-06-02,21,13,agent-sim-1.0,2026-06-02
sim_u_00000539,holdout,2026-06-02,27,6,agent-sim-1.0,2026-06-02
sim_u_00000540,holdout,2026-06-02,22,15,agent-sim-1.0,2026-06-02
sim_u_00000541,holdout,2026-06-02,23,4,agent-sim-1.0,2026-06-02
sim_u_00000542,holdout,2026-06-02,20,6,agent-sim-1.0,2026-06-02
sim_u_00000543,holdout,2026-06-02,20,16,agent-sim-1.0,2026-06-02
sim_u_00000544,holdout,2026-06-02,18,3,agent-sim-1.0,2026-06-02
sim_u_00000545,holdout,2026-06-02,24,16,agent-sim-1.0,2026-06-02
sim_u_00000546,holdout,2026-06-02,23,4,agent-sim-1.0,2026-06-02
sim_u_00000547,holdout,2026-06-02,10,10,agent-sim-1.0,2026-06-02
sim_u_00000548,holdout,2026-06-02,17,9,agent-sim-1.0,2026-06-02
sim_u_00000549,holdout,2026-06-02,13,13,agent-sim-1.0,2026-06-02
sim_u_00000550,holdout,2026-06-02,12,14,agent-sim-1.0,2026-06-02
sim_u_00000551,holdout,2026-06-02,16,5,agent-sim-1.0,2026-06-02
sim_u_00000552,holdout,2026-06-02,25,9,agent-sim-1.0,2026-06-02
sim_u_00000553,holdout,2026-06-02,22,15,agent-sim-1.0,2026-06-02
sim_u_00000554,holdout,2026-06-02,8,3,agent-sim-1.0,2026-06-02
sim_u_00000555,holdout,2026-06-02,17,12,agent-sim-1.0,2026-06-02
sim_u_00000556,holdout,2026-06-02,10,6,agent-sim-1.0,2026-06-02
sim_u_00000557,holdout,2026-06-02,8,8,agent-sim-1.0,2026-06-02
sim_u_00000558,holdout,2026-06-02,24,2,agent-sim-1.0,2026-06-02
sim_u_00000559,holdout,2026-06-02,22,12,agent-sim-1.0,2026-06-02
sim_u_00000560,holdout,2026-06-02,8,11,agent-sim-1.0,2026-06-02
sim_u_00000561,holdout,2026-06-02,11,9,agent-sim-1.0,2026-06-02
sim_u_00000562,holdout,2026-06-02,28,6,agent-sim-1.0,2026-06-02
sim_u_00000563,holdout,2026-06-02,26,15,agent-sim-1.0,2026-06-02
sim_u_00000564,holdout,2026-06-02,14,10,agent-sim-1.0,2026-06-02
sim_u_00000565,holdout,2026-06-02,28,5,agent-sim-1.0,2026-06-02
sim_u_00000566,holdout,2026-06-02,24,8,agent-sim-1.0,2026-06-02
sim_u_00000567,holdout,2026-06-02,11,6,agent-sim-1.0,2026-06-02
sim_u_00000568,holdout,2026-06-02,24,13,agent-sim-1.0,2026-06-02
sim_u_00000569,holdout,2026-06-02,14,4,agent-sim-1.0,2026-06-02
sim_u_00000570,holdout,2026-06-02,12,10,agent-sim-1.0,2026-06-02
sim_u_00000571,holdout,2026-06-02,9,9,agent-sim-1.0,2026-06-02
sim_u_00000572,holdout,2026-06-02,22,6,agent-sim-1.0,2026-06-02
sim_u_00000573,holdout,2026-06-02,20,11,agent-sim-1.0,2026-06-02
sim_u_00000574,holdout,2026-06-02,27,5,agent-sim-1.0,2026-06-02
sim_u_00000575,holdout,2026-06-02,25,12,agent-sim-1.0,2026-06-02
sim_u_00000576,holdout,2026-06-02,14,7,agent-sim-1.0,2026-06-02
sim_u_00000577,holdout,2026-06-02,13,9,agent-sim-1.0,2026-06-02
sim_u_00000578,holdout,2026-06-02,19,8,agent-sim-1.0,2026-06-02
sim_u_00000579,holdout,2026-06-02,8,8,agent-sim-1.0,2026-06-02
sim_u_00000580,holdout,2026-06-02,28,8,agent-sim-1.0,2026-06-02
sim_u_00000581,holdout,2026-06-02,16,9,agent-sim-1.0,2026-06-02
sim_u_00000582,holdout,2026-06-02,9,15,agent-sim-1.0,2026-06-02
sim_u_00000583,holdout,2026-06-02,19,15,agent-sim-1.0,2026-06-02
sim_u_00000584,holdout,2026-06-02,13,16,agent-sim-1.0,2026-06-02
sim_u_00000585,holdout,2026-06-02,27,7,agent-sim-1.0,2026-06-02
sim_u_00000586,holdout,2026-06-02,18,14,agent-sim-1.0,2026-06-02
sim_u_00000587,holdout,2026-06-02,18,4,agent-sim-1.0,2026-06-02
sim_u_00000588,holdout,2026-06-02,27,9,agent-sim-1.0,2026-06-02
sim_u_00000589,holdout,2026-06-02,28,3,agent-sim-1.0,2026-06-02
sim_u_00000590,holdout,2026-06-02,13,14,agent-sim-1.0,2026-06-02
sim_u_00000591,holdout,2026-06-02,7,14,agent-sim-1.0,2026-06-02
sim_u_00000592,holdout,2026-06-02,7,14,agent-sim-1.0,2026-06-02
sim_u_00000593,holdout,2026-06-02,25,3,agent-sim-1.0,2026-06-02
sim_u_00000594,holdout,2026-06-02,18,10,agent-sim-1.0,2026-06-02
sim_u_00000595,holdout,2026-06-02,15,11,agent-sim-1.0,2026-06-02
sim_u_00000596,holdout,2026-06-02,24,5,agent-sim-1.0,2026-06-02
sim_u_00000597,holdout,2026-06-02,11,6,agent-sim-1.0,2026-06-02
sim_u_00000598,holdout,2026-06-02,8,10,agent-sim-1.0,2026-06-02
sim_u_00000599,holdout,2026-06-02,23,16,agent-sim-1.0,2026-06-02
sim_u_00000600,holdout,2026-06-02,18,15,agent-sim-1.0,2026-06-02
sim_u_00000601,holdout,2026-06-02,20,13,agent-sim-1.0,2026-06-02
sim_u_00000602,holdout,2026-06-02,27,14,agent-sim-1.0,2026-06-02
sim_u_00000603,holdout,2026-06-02,19,3,agent-sim-1.0,2026-06-02
sim_u_00000604,holdout,2026-06-02,27,9,agent-sim-1.0,2026-06-02
sim_u_00000605,holdout,2026-06-02,28,2,agent-sim-1.0,2026-06-02
sim_u_00000606,holdout,2026-06-02,10,13,agent-sim-1.0,2026-06-02
sim_u_00000607,holdout,2026-06-02,15,9,agent-sim-1.0,2026-06-02
sim_u_00000608,holdout,2026-06-02,23,10,agent-sim-1.0,2026-06-02
sim_u_00000609,holdout,2026-06-02,19,10,agent-sim-1.0,2026-06-02
sim_u_00000610,holdout,2026-06-02,17,5,agent-sim-1.0,2026-06-02
sim_u_00000611,holdout,2026-06-02,10,3,agent-sim-1.0,2026-06-02
sim_u_00000612,holdout,2026-06-02,17,6,agent-sim-1.0,2026-06-02
sim_u_00000613,holdout,2026-06-02,28,7,agent-sim-1.0,2026-06-02
sim_u_00000614,holdout,2026-06-02,10,7,agent-sim-1.0,2026-06-02
sim_u_00000615,holdout,2026-06-02,10,13,agent-sim-1.0,2026-06-02
sim_u_00000616,holdout,2026-06-02,25,15,agent-sim-1.0,2026-06-02
sim_u_00000617,holdout,2026-06-02,9,2,agent-sim-1.0,2026-06-02
sim_u_00000618,holdout,2026-06-02,12,15,agent-sim-1.0,2026-06-02
sim_u_00000619,holdout,2026-06-02,12,14,agent-sim-1.0,2026-06-02
sim_u_00000620,holdout,2026-06-02,20,13,agent-sim-1.0,2026-06-02
sim_u_00000621,holdout,2026-06-02,20,6,agent-sim-1.0,2026-06-02
sim_u_00000622,holdout,2026-06-02,23,16,agent-sim-1.0,2026-06-02
sim_u_00000623,holdout,2026-06-02,25,9,agent-sim-1.0,2026-06-02
sim_u_00000624,holdout,2026-06-02,14,6,agent-sim-1.0,2026-06-02
sim_u_00000625,holdout,2026-06-02,28,4,agent-sim-1.0,2026-06-02
sim_u_00000626,holdout,2026-06-02,14,12,agent-sim-1.0,2026-06-02
sim_u_00000627,holdout,2026-06-02,7,10,agent-sim-1.0,2026-06-02
sim_u_00000628,holdout,2026-06-02,7,2,agent-sim-1.0,2026-06-02
sim_u_00000629,holdout,2026-06-02,9,11,agent-sim-1.0,2026-06-02
sim_u_00000630,holdout,2026-06-02,23,14,agent-sim-1.0,2026-06-02
sim_u_00000631,holdout,2026-06-02,28,8,agent-sim-1.0,2026-06-02
sim_u_00000632,holdout,2026-06-02,17,4,agent-sim-1.0,2026-06-02
sim_u_00000633,holdout,2026-06-02,10,11,agent-sim-1.0,2026-06-02
sim_u_00000634,holdout,2026-06-02,18,4,agent-sim-1.0,2026-06-02
sim_u_00000635,holdout,2026-06-02,10,7,agent-sim-1.0,2026-06-02
sim_u_00000636,holdout,2026-06-02,26,3,agent-sim-1.0,2026-06-02
sim_u_00000637,holdout,2026-06-02,11,6,agent-sim-1.0,2026-06-02
sim_u_00000638,holdout,2026-06-02,15,13,agent-sim-1.0,2026-06-02
sim_u_00000639,holdout,2026-06-02,17,4,agent-sim-1.0,2026-06-02
sim_u_00000640,holdout,2026-06-02,12,6,agent-sim-1.0,2026-06-02
sim_u_00000641,holdout,2026-06-02,21,9,agent-sim-1.0,2026-06-02
sim_u_00000642,holdout,2026-06-02,21,4,agent-sim-1.0,2026-06-02
sim_u_00000643,holdout,2026-06-02,28,14,agent-sim-1.0,2026-06-02
sim_u_00000644,holdout,2026-06-02,18,14,agent-sim-1.0,2026-06-02
sim_u_00000645,holdout,2026-06-02,14,14,agent-sim-1.0,2026-06-02
sim_u_00000646,holdout,2026-06-02,24,4,agent-sim-1.0,2026-06-02
sim_u_00000647,holdout,2026-06-02,13,8,agent-sim-1.0,2026-06-02
sim_u_00000648,holdout,2026-06-02,8,13,agent-sim-1.0,2026-06-02
sim_u_00000649,holdout,2026-06-02,24,13,agent-sim-1.0,2026-06-02
sim_u_00000650,holdout,2026-06-02,15,14,agent-sim-1.0,2026-06-02
sim_u_00000651,holdout,2026-06-02,17,9,agent-sim-1.0,2026-06-02
sim_u_00000652,holdout,2026-06-02,28,16,agent-sim-1.0,2026-06-02
sim_u_00000653,holdout,2026-06-02,25,16,agent-sim-1.0,2026-06-02
sim_u_00000654,holdout,2026-06-02,11,3,agent-sim-1.0,2026-06-02
sim_u_00000655,holdout,2026-06-02,12,5,agent-sim-1.0,2026-06-02
sim_u_00000656,holdout,2026-06-02,24,12,agent-sim-1.0,2026-06-02
sim_u_00000657,holdout,2026-06-02,17,5,agent-sim-1.0,2026-06-02
sim_u_00000658,holdout,2026-06-02,24,13,agent-sim-1.0,2026-06-02
sim_u_00000659,holdout,2026-06-02,21,2,agent-sim-1.0,2026-06-02
sim_u_00000660,holdout,2026-06-02,13,3,agent-sim-1.0,2026-06-02
sim_u_00000661,holdout,2026-06-02,18,9,agent-sim-1.0,2026-06-02
sim_u_00000662,holdout,2026-06-02,15,11,agent-sim-1.0,2026-06-02
sim_u_00000663,holdout,2026-06-02,8,2,agent-sim-1.0,2026-06-02
sim_u_00000664,holdout,2026-06-02,9,11,agent-sim-1.0,2026-06-02
sim_u_00000665,holdout,2026-06-02,17,13,agent-sim-1.0,2026-06-02
sim_u_00000666,holdout,2026-06-02,9,13,agent-sim-1.0,2026-06-02
sim_u_00000667,holdout,2026-06-02,28,5,agent-sim-1.0,2026-06-02
sim_u_00000668,holdout,2026-06-02,27,12,agent-sim-1.0,2026-06-02
sim_u_00000669,holdout,2026-06-02,13,6,agent-sim-1.0,2026-06-02
sim_u_00000670,holdout,2026-06-02,28,2,agent-sim-1.0,2026-06-02
sim_u_00000671,holdout,2026-06-02,28,2,agent-sim-1.0,2026-06-02
sim_u_00000672,holdout,2026-06-02,21,12,agent-sim-1.0,2026-06-02
sim_u_00000673,holdout,2026-06-02,10,5,agent-sim-1.0,2026-06-02
sim_u_00000674,holdout,2026-06-02,28,11,agent-sim-1.0,2026-06-02
sim_u_00000675,holdout,2026-06-02,24,13,agent-sim-1.0,2026-06-02
sim_u_00000676,holdout,2026-06-02,19,4,agent-sim-1.0,2026-06-02
sim_u_00000677,holdout,2026-06-02,14,16,agent-sim-1.0,2026-06-02
sim_u_00000678,holdout,2026-06-02,23,15,agent-sim-1.0,2026-06-02
sim_u_00000679,holdout,2026-06-02,10,16,agent-sim-1.0,2026-06-02
